更新时间,#genre#
Euronews (360p),https://aegis-cloudfront-1.tubi.video/91f019ef-08a3-4379-9bc3-5080ef53813a/euronews-en-avc1_360000=3-mp4a_143200_eng=2.m3u8
Euronews (480p),https://aegis-cloudfront-1.tubi.video/91f019ef-08a3-4379-9bc3-5080ef53813a/euronews-en-avc1_480000=4-mp4a_143200_eng=2.m3u8
Euronews (576p),https://aegis-cloudfront-1.tubi.video/91f019ef-08a3-4379-9bc3-5080ef53813a/euronews-en-avc1_900000=5-mp4a_143200_eng=2.m3u8
Euronews (720p),https://aegis-cloudfront-1.tubi.video/91f019ef-08a3-4379-9bc3-5080ef53813a/euronews-en-avc1_3300000=7-mp4a_143200_eng=2.m3u8
Euronews Georgia Ⓖ,https://live2.tvg.ge/eng/EURONEWSGEORGIA/playlist.m3u8
Euronews in diretta,https://rakuten-euronews-3-it.samsung.wurl.com/manifest/playlist.m3u8
Euronews,https://hls-gateway.vpstv.net/streams/476329.m3u8
Europa/europa ,http://108.181.20.255:27347/livehttpplay?channel_id=23037
Eurosport ,P2p://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
FDF,http://185.189.225.150:85/fdf/index.m3u8
FGO丶Master1,http://iptv.jxpan.vip:18888/aio/douyu/9477851
FGO丶Master1,https://www.goodiptv.club/douyu/9477851
FIFA+,https://i.mjh.nz/SamsungTVPlus/USBD12000255B.m3u8
FIGHT NETWORK,https://hls-gateway.vpstv.net/streams/709631.m3u8
FIGHT SPORTS,http://aktv-stream.m16tv.cfd/stream/astro_a1/ch85/AKTV.m3u8
FM Tv Marche,https://bbtv.intvstream.net:3988/hybrid/play.m3u8
FOOD NTWK HD(my),https://hls-gateway.vpstv.net/streams/709077.m3u8
FOOD Network,https://hls-gateway.vpstv.net/streams/476646.m3u8
FOOD network ,https://hls-gateway.vpstv.net/streams/709108.m3u8
FOX BUSINESS NETWORK,https://hls-gateway.vpstv.net/streams/476621.m3u8
FOX SPORTS2,https://hls-gateway.vpstv.net/streams/477700.m3u8
FOX Sports 1,https://hls-gateway.vpstv.net/streams/477698.m3u8
FOX Sports,http://fl2.moveonjoy.com/FOX_Sports_1/index.m3u8
FOX WSVN MIAMI,https://hls-gateway.vpstv.net/streams/709328.m3u8
FOX,https://hls-gateway.vpstv.net/streams/709256.m3u8
FOX新闻,http://api.mytv666.top/api/hk.php?id=3235346463643265363264313532353732653563336239333764633039393761267469643d77696e74763132332669643d313037
FOX新闻,http://api.mytv666.top/api/hk.php?id=6238636333303430353139636132346537353732393263386363306238613566267469643d74762669643d3932
FRANCE24 English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
FREEДOM,http://95.67.106.242/mobile-app/main/freedom/master.m3u8
FTV One (民視第一台),http://seb.sason.top/ptv/ftv.php?id=dy
FTV Taiwan (民視台灣台),http://seb.sason.top/ptv/ftv.php?id=tw
FTV,https://hls-gateway.vpstv.net/streams/709154.m3u8
FTV影剧,p3p://167.114.175.6:55331/63ebf3c5000246e9e2e9ff2f72d22633
FTV旅游,p3p://167.114.175.6:55331/63ebf4b70008a733e2edb2296e997eb6
FTV综艺,p3p://167.114.175.6:55331/63ebf41d000b6335e2eb595050b6303b
FUEL TV,https://fueltv-fueltv-6-it.samsung.wurl.com/manifest/playlist.m3u8
FX,https://hls-gateway.vpstv.net/streams/709298.m3u8
FXM,https://hls-gateway.vpstv.net/streams/709475.m3u8
FYI (720p),http://185.246.209.113/FYIHD/index.m3u8
FYI,https://hls-gateway.vpstv.net/streams/709634.m3u8
Family – Rakuten TV,https://rakuten-family-6-eu.rakuten.wurl.tv/playlist.m3u8
FanpopTV,https://streaming-cl.sh1ny.space/memfs/e16d2f72-70b5-4bf5-b9c5-107b6390a10f.m3u8
Fascino Tv,https://5f22d76e220e1.streamlock.net/canale157/canale157/playlist.m3u8
Fashion BOX,p3p://167.114.175.6:55331/65ac3b2b000a5828b9f89b6271881f96
Fashion TV (1080p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/1920x1080_4716800/index.m3u8
Fashion TV (360p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/640x360_1020800/index.m3u8
Fashion TV (480p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/848x480_1249600/index.m3u8
Fashion TV (720p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/1280x720_2657600/index.m3u8
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8
Fashion TV,https://fashiontv-fashiontv-3-it.samsung.wurl.com/manifest/playlist.m3u8
FashionBox,http://api.mytv666.top/api/qwt.php?t=国外频道&id=FashionBox
Fatal飞雪,http://43.138.170.29:35455/douyu/8813596
Fatal飞雪,http://iptv.jxpan.vip:18888/aio/douyu/8813596
Fatal飞雪,https://www.goodiptv.club/douyu/8813596
Federalna televizija (FTV) Ⓢ,http://94.250.2.6:7374/play/a02s/index.m3u8
Feel Good Drama,https://jmp2.uk/plu-65775af3b3801200084a3aa4.m3u8
FehérvárTV,https://cloudfront44.lexanetwork.com:1344/freerelay/fehervartv.sdp/playlist.m3u8?key=EWSj2
Fidele TV (480p),https://59d39900ebfb8.streamlock.net/FIDELETV/FIDELETV/playlist.m3u8
Fight ,https://hls-gateway.vpstv.net/streams/709264.m3u8
Fight Network,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
Fight Sports,P2p://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d
Fight Sports,https://hls-gateway.vpstv.net/streams/476875.m3u8
Fight Sports,https://hls-gateway.vpstv.net/streams/709566.m3u8
Fight Sports,p3p://167.114.175.6:55331/65a4480e000eb9449aeb1d5a33663b73
Fighter,http://iptv.jxpan.vip:18888/aio/huya/11352949
Fight、Girl,http://iptv.jxpan.vip:18888/aio/huya/11352895
Film Detective,https://dai.google.com/linear/hls/event/OYH9J7rZSK2fabKXWAYcfA/master.m3u8
Film Top – Rakuten TV,https://rakuten-topfree-6-eu.rakuten.wurl.tv/playlist.m3u8
Film d'azione – Rakuten TV,https://rakuten-actionmovies-6-eu.rakuten.wurl.tv/playlist.m3u8
Film4 Ⓢ,http://176.65.146.105:8011/play/FILM4SD/index.m3u8
FilmRise Movies,http://dai2.xumo.com/xumocdn/p=roku/amagi_hls_data_xumo1212A-filmrisefreemovies/CDN/playlist.m3u8
FilmRise Sci-Fi,http://dai2.xumo.com/xumocdn/p=roku/amagi_hls_data_xumo1212A-rokufilmrisesci-fi/CDN/master.m3u8
Fix TV,https://fixhd.tv:8082/fix/1080i/playlist.m3u8
Focus Ⓖ,https://live02-seg.msf.cdn.mediaset.net/live/ch-fu/fu-clr.isml/index.m3u8
Folx Slovenija,https://cdne.folxplay.tv/folx-trz/streams/ch-5/master.m3u8
Food Network ,https://hls-gateway.vpstv.net/streams/709548.m3u8
Foshan News TV,http://dslive.grtn.cn/fszh/sd/live.m3u8
Fox Deportes (1280p),https://cors-proxy.cooks.fyi/http://23.237.104.106:8080/USA_FOX_DEPORTES/index.m3u8
Fox LiveNow,https://jmp2.uk/sam-USBA300024TN.m3u8
Fox News,https://hls-gateway.vpstv.net/streams/709279.m3u8
Fox Soul (1080p),https://fox-foxsoul-samsungus.amagi.tv/playlist.m3u8
Fox Weather,https://lnc-fox-weather.tubi.video/index.m3u8
France 24,http://aktv-stream.m16tv.cfd/stream/aktv3/france24/AKTV.m3u8
France 24,https://hls-gateway.vpstv.net/streams/709499.m3u8
France24,mitv://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
Freebie TV (720p) [Not 24/7],https://d1h1d6qoy9vnra.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/Freebie-Plex/187.m3u8
Frikanalen,https://frikanalen.no/stream/index.m3u8
Full Moon,https://minerva-fullmoon-1-it.samsung.wurl.tv/playlist.m3u8
Fuse,https://hls-gateway.vpstv.net/streams/709629.m3u8
FutTV ,http://108.181.20.255:27347/livehttpplay?channel_id=23033
G 导视,http://1b6467f415.iok.la:9931/tsfile/live/1048_1.m3u8
GAORA,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
GB News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
GB News,https://i.mjh.nz/SamsungTVPlus/GBBB1600008R3.m3u8
GB News,https://ythls.armelin.one/channel/UC0vn8ISa4LKMunLbzaXLnOQ.m3u8
GBN新闻,http://103.193.151.158:8500/live.m3u8?c=18
GINX Esport TV,https://hls-gateway.vpstv.net/streams/708954.m3u8
GLO-Bet,http://litv.zapi.us.kg/?id=4gtv-4gtv016
GMA 7,https://hls-gateway.vpstv.net/streams/709537.m3u8
GOL TV,https://hls-gateway.vpstv.net/streams/709628.m3u8
GOLDEN ,http://108.181.20.255:27347/livehttpplay?channel_id=23036
GOLDEN EDGE ,http://108.181.20.255:27347/livehttpplay?channel_id=23038
GOLDEN PREMIER ,http://108.181.20.255:27347/livehttpplay?channel_id=23039
GOLF CHANNEL ,https://hls-gateway.vpstv.net/streams/499263.m3u8
GOLF channel,https://hls-gateway.vpstv.net/streams/487046.m3u8
GOOD TV,p3p://167.114.175.6:55331/63ed9f4900046160e96ffb5b44333476
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GSN,https://hls-gateway.vpstv.net/streams/709332.m3u8
GSTV,https://gstv-tnz-gsmediastreaming.preview-jpea.channel.media.azure.net/dfd06b62-e9d1-4a7f-bcbb-89d2ecbc82ee/preview.ism/manifest(format=mpd-time-csf,audio-only=false)
Galveston County TV (720p) [Not 24/7],https://edge-f.swagit.com/live/galvestontx/smil:hd-16x9-1-a/playlist.m3u8
Gambero Rosso,https://2018f6355a15442ebb37007fa4f6c064.msvdn.net/live/S7530969/XWerenuxbSdW/playlist.m3u8
GarganoTv,https://cdn80-ger.azotosolutions.com:8443/cdnedge3/smil:live3.smil/playlist.m3u8
Geb Tv (KBPX LD5) (1080p),https://edge1.lifestreamcdn.com/live/geb/playlist.m3u8
GemsTV Ⓢ,http://57d6b85685bb8.streamlock.net:1935/abrgemporiaukgfx/livestream_360p/index.m3u8
GinxTV电竞,http://api.mytv666.top/api/qwt.php?t=体育频道&id=GinxTV电竞频道
Ginx_TV,http://litv.zapi.us.kg/?id=4gtv-4gtv053
Global Calgary,https://dfmjr9irb1dl5.cloudfront.net/out/v1/454010ff309e4963a087f5802856e346/index.m3u8
Global Edmonton,https://da7sdtkzly6qj.cloudfront.net/out/v1/b317f6c10f2e493993bd2b5314df1c7c/index_1.m3u8
Global News BC,https://i.mjh.nz/PlutoTV/62cbf063257170000724590c-alt.m3u8
Global News Calgary,https://i.mjh.nz/PlutoTV/62cbf23dcfb48300077f8348-alt.m3u8
Global News Halifax,https://i.mjh.nz/PlutoTV/62cbf398b8e02600071deda5-alt.m3u8
Global News Kingston,https://i.mjh.nz/PlutoTV/62cbf4964446e2000742073e-alt.m3u8
Global News Montreal,https://i.mjh.nz/PlutoTV/62cbfbd6ad95670007f567af-alt.m3u8
Global News Peterborough,https://i.mjh.nz/PlutoTV/62cbfcd8c2db990007861e43-alt.m3u8
Global News Regina,https://i.mjh.nz/PlutoTV/62cbff53ca8f2200080253b5-alt.m3u8
Global News Saskatoon,https://i.mjh.nz/PlutoTV/62cc00359cb58900088dc840-alt.m3u8
Global News Winnipeg,https://i.mjh.nz/PlutoTV/62cc0120880c890007191016-alt.m3u8
Global News,https://i.mjh.nz/PlutoTV/62cbef9ebb857100072fc187-alt.m3u8
Global Toronto,https://d128o1k7zh3htz.cloudfront.net/out/v1/74a58360a3734f97b74ba439bc678044/index.m3u8
Global Trekker,p3p://167.114.175.6:55331/644fb34f000f396e688c67ff6b147338
Global Trekke台湾,https://hls-gateway.vpstv.net/streams/708941.m3u8
Global,https://hls-gateway.vpstv.net/streams/476680.m3u8
Globovisión,https://vcp5.myplaytv.com/globovision/globovision/playlist.m3u8
Gma 7,https://hls-gateway.vpstv.net/streams/476724.m3u8
Golden Eagle Cartoon,http://1.24.190.98:10080/hls/51/index.m3u8
Golf Channel,P2p://generationnexxxt.com:19806/65619e930003f0fc6728c71226a25f2d
Golf Channel,https://hls-gateway.vpstv.net/streams/709431.m3u8
Grande Fratello Vip Regia 1 Ⓢ Ⓖ,https://live3.msf.cdn.mediaset.net/content/dash_d0_clr_vos/live/channel(b7)/manifest.mpd
Grande Fratello Vip Regia 2 Ⓢ Ⓖ,https://live3.msf.cdn.mediaset.net/content/dash_d0_clr_vos/live/channel(b8)/manifest.mpd
Grande Fratello Vip Regia un'ora fa Ⓢ Ⓖ,https://live3.msf.cdn.mediaset.net/content/dash_d0_clr_vos/live/channel(b9)/manifest.mpd
Gyöngyös TV,https://cloudfront41.lexanetwork.com:1344/relay02/livestream005.sdp/playlist.m3u8?key=hkNHP
HAPPY CHANNEL,https://hls-gateway.vpstv.net/streams/709085.m3u8
HAPPY,https://hls-gateway.vpstv.net/streams/709091.m3u8
HBO (中),p3p://167.114.175.6:55331/65d07877000b028d4787830a723c4ce7
HBO ,http://api.mytv666.top/api/hk.php?id=3039623438623762383530346238303235643436376164373232633135316237267469643d77696e74763132332669643d313034
HBO ,http://api.mytv666.top/api/hk.php?id=3938383431396139316232633936396630656331623839303564373336643262267469643d74762669643d3930
HBO ,https://hls-gateway.vpstv.net/streams/476278.m3u8
HBO ,https://hls-gateway.vpstv.net/streams/476974.m3u8
HBO ,https://hls-gateway.vpstv.net/streams/709103.m3u8
HBO ,https://hls-gateway.vpstv.net/streams/709583.m3u8
HBO ,p3p://167.114.175.6:55331/64e364fb000a0212a977a1cd342976da
HBO COMEDY,https://hls-gateway.vpstv.net/streams/477733.m3u8
HBO East,https://hls-gateway.vpstv.net/streams/476633.m3u8
HBO Family ,https://hls-gateway.vpstv.net/streams/477727.m3u8
HBO Family(my),https://hls-gateway.vpstv.net/streams/709079.m3u8
HBO Family,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
HBO Family,mitv://generationnexxxt.com:19806/924dad4bd6604751ba4c4ae69781784b
HBO HD(my),https://hls-gateway.vpstv.net/streams/709078.m3u8
HBO HITS,https://hls-gateway.vpstv.net/streams/602206.m3u8
HBO HiTS,https://hls-gateway.vpstv.net/streams/476972.m3u8
HBO Hits ,https://hls-gateway.vpstv.net/streams/709552.m3u8
HBO Hits ,https://hls-gateway.vpstv.net/streams/709585.m3u8
HBO Hits(my),https://hls-gateway.vpstv.net/streams/709080.m3u8
HBO Signature ,https://hls-gateway.vpstv.net/streams/477731.m3u8
HBO Signature,https://hls-gateway.vpstv.net/streams/476634.m3u8
HBO family,https://hls-gateway.vpstv.net/streams/476622.m3u8
HBO family,https://hls-gateway.vpstv.net/streams/476973.m3u8
HBO family,https://hls-gateway.vpstv.net/streams/709586.m3u8
HBO(VPN),http://125.227.210.55:8153/VideoInput/play.ts
HBO,http://104.250.145.76/livehttpplay?channel_id=23356
HBO,http://122.117.71.103:8556/http/61.222.53.250:8081/hls/71/813/ch41.m3u8
HBO,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=HBO
HBO,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=HBOHD
HBO,http://api.mytv666.top/api/qwt.php?t=影视频道&id=HBOHD
HBO,http://nor3live.win:80/livehttpplay?channel_id=23356
HBO,https://hls-gateway.vpstv.net/streams/602196.m3u8
HBO,p3p://167.114.175.6:55331/66d22f6b0001f87c739b69c977f063dd
HBO,p3p://focus169.org:26571/645faf2100095cb2cf1c4442765c172b
HBO2 ,https://hls-gateway.vpstv.net/streams/477732.m3u8
HBOHD,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBOHIts,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hbohits
HBOHits,https://hls-gateway.vpstv.net/streams/709105.m3u8
HBOSignature ,https://hls-gateway.vpstv.net/streams/709584.m3u8
HBOSignature,https://hls-gateway.vpstv.net/streams/709104.m3u8
HBO_,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hbohd
HBO原创,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=HBO原创
HBO原创,http://api.mytv666.top/api/qwt.php?t=影视频道&id=HBO原创
HBO原创,p3p://167.114.175.6:55331/623a6e38000091d497395ce957b27132
HBO原创巨献,mitv://generationnexxxt.com:19806/6cf195d6fb5a4f9bb6fd98cf97af421b
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
HBO家庭,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=HBO家庭
HBO家庭,http://api.mytv666.top/api/qwt.php?t=影视频道&id=HBO家庭
HBO家庭,p3p://167.114.175.6:55331/623a706d0003edf59741fcc023dc0089
HBO巨献,p3p://167.114.175.6:55331/623a700000069676974053b555b700d4
HBO强档,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=HBO强档
HBO强档,http://api.mytv666.top/api/qwt.php?t=影视频道&id=HBO强档
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO强档巨献,mitv://generationnexxxt.com:19806/85cdd046958e48a794ff6f2d26b8ceba
HBO电影,mitv://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBtv老挝,http://hikvision.city:880/HBTV.m3u8
HGTV ,https://hls-gateway.vpstv.net/streams/709546.m3u8
HGTV HD(my),https://hls-gateway.vpstv.net/streams/709081.m3u8
HGTV,p3p://167.114.175.6:55331/644518fd0002d5953f21bedc56b6465f
HGTV居家乐活,https://hls-gateway.vpstv.net/streams/476328.m3u8
HISTORY ,https://hls-gateway.vpstv.net/streams/477648.m3u8
HISTORY ,https://hls-gateway.vpstv.net/streams/477710.m3u8
HITS ,https://hls-gateway.vpstv.net/streams/709508.m3u8
HITS ,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
HITS Movies,P2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
HITS,https://hls-gateway.vpstv.net/streams/476872.m3u8
HITS,p3p://167.114.175.6:55331/6233e648000735057db6cf734adf440d
HKC 18,P2p://generationnexxxt.com:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
HKC18,http://api.mytv666.top/api/qwt.php?t=体育频道&id=HKC18台
HKC18,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HKC18台
HOOPPARK篮球公园,http://iptv.jxpan.vip:18888/aio/douyu/10228726
HOOPPARK篮球公园,http://lxajh.top/tv/douyu.php?id=10228726
HOY 77,http://cdn.163189.xyz/163189/hoy
HOY 77,https://hls-gateway.vpstv.net/streams/645372.m3u8
HOY 78,https://hls-gateway.vpstv.net/streams/709088.m3u8
HOY International Business Channel (1080p) [Geo-blocked],https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8
HOY TV Ⓖ,https://hoytv-live-stream.hoy.tv/ch78/index-fhd.m3u8
HOY TV,P2p://generationnexxxt.com:19806/66b0affc0000b2eff273015566865bd4
HOY TV,http://api.mytv666.top/api/hk.php?id=3363613361353930343765376664626230343135323066643833303864633037267469643d77696e74763132332669643d3337
HOY TV,http://api.mytv666.top/api/hk.php?id=3861653835393966663939393434646663323366326630316438316232623939267469643d74762669643d3433
HOY TV,http://cdn.132.us.kg/live/hoy/stream.m3u8
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY TV,http://r.jdshipin.com/sFw4S
HOY TV,mitv://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
HOY TV,p3p://167.114.175.6:55331/62184bc3000cd48f11e47b06202b7e18
HOY 新闻,mitv://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
HOY 资讯,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
HOY76,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY76
HOY76,https://hls-gateway.vpstv.net/streams/709270.m3u8
HOY77,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY77
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35
HOY77,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_hoy77.flv
HOY77,http://rihou.cc:555/tv/[Cx]有线综合
HOY77,http://rihou.cc:555/tv/[Pd]有线综合
HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
HOY77,https://cdn3.163189.xyz/live/hoy/stream.m3u8
HOY78,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY78
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY78,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_hoy78.flv
HOY78,https://cdn.163189.xyz/163189/hoy78
HOY剧集,http://cdn.163189.xyz/163189/hoyjj
HOY国际财经,http://api.mytv666.top/api/hk.php?id=3361386235376664363161336266633233643533366564313661313737346630267469643d77696e74763132332669643d3336
HOY国际财经,http://api.mytv666.top/api/hk.php?id=6566353737646133643130376364373766366364666231333932636266353434267469643d74762669643d3431
HOY资讯,P2p://generationnexxxt.com:19806/f40dc92cdc224868b83be4156ec315dc
HOY资讯,http://api.mytv666.top/api/hk.php?id=3036613663316638306536306134313638356161316134316465636662356435267469643d74762669643d3432
HOY资讯,http://api.mytv666.top/api/hk.php?id=3730346462313931396337363365323339383532646232633966303331633463267469643d77696e74763132332669643d3338
HOY资讯,http://smt.1678520.xyz/smt3.2.3.php?id=hoycaijing_twn
HOY资讯,mitv://135.148.104.228:19806/f40dc92cdc224868b83be4156ec315dc
